Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
8320,Entry long,2023-08-24 13:35,Long,34435,32.4,1115694,680.4,0.06,2041.2,0.18,-194.4,-0.02,119451.6,11.95
8321,Exit long,2023-08-24 18:25,Exit Long Trailing,34224,32.7,1118503.5,621.3,0.06,882.9,0.08,-32.7,0.00,120072.9,12.01
8321,Entry long,2023-08-24 18:20,Long,34205,32.7,1118503.5,621.3,0.06,882.9,0.08,-32.7,0.00,120072.9,12.01
8322,Exit long,2023-08-24 19:45,Exit Long Trailing,34172,32.7,1117620.6,-196.2,-0.02,294.3,0.03,-654,-0.06,119876.7,11.99
8322,Entry long,2023-08-24 19:40,Long,34178,32.7,1117620.6,-196.2,-0.02,294.3,0.03,-654,-0.06,119876.7,11.99
8323,Exit long,2023-08-24 23:00,Exit Long Trailing,34125,32.8,1119628,-328,-0.03,65.6,0.01,-328,-0.03,119548.7,11.95
8323,Entry long,2023-08-24 22:40,Long,34135,32.8,1119628,-328,-0.03,65.6,0.01,-328,-0.03,119548.7,11.95
8324,Exit short,2023-08-25 10:50,Exit Short Trailing,34212,32.7,1118274.6,-457.8,-0.04,32.7,0.00,-457.8,-0.04,119090.9,11.91
8324,Entry short,2023-08-25 10:45,Short,34198,32.7,1118274.6,-457.8,-0.04,32.7,0.00,-457.8,-0.04,119090.9,11.91
8325,Exit short,2023-08-25 12:55,Exit Short Trailing,34259,32.6,1117136.8,293.4,0.03,293.4,0.03,-97.8,-0.01,119384.3,11.94
8325,Entry short,2023-08-25 12:45,Short,34268,32.6,1117136.8,293.4,0.03,293.4,0.03,-97.8,-0.01,119384.3,11.94
8326,Exit short,2023-08-25 13:35,Exit Short Trailing,34301,32.6,1115898,-2314.6,-0.21,489,0.04,-3325.2,-0.30,117069.7,11.71
8326,Entry short,2023-08-25 13:30,Short,34230,32.6,1115898,-2314.6,-0.21,489,0.04,-3325.2,-0.30,117069.7,11.71
8327,Exit short,2023-08-25 14:15,Exit Short Trailing,34267,32.6,1114561.4,-2542.8,-0.23,130.4,0.01,-2542.8,-0.23,114526.9,11.45
8327,Entry short,2023-08-25 14:10,Short,34189,32.6,1114561.4,-2542.8,-0.23,130.4,0.01,-2542.8,-0.23,114526.9,11.45
8328,Exit short,2023-08-25 18:00,Exit Short Trailing,34292,32.5,1114100,-390,-0.04,520,0.05,-487.5,-0.04,114136.9,11.41
8328,Entry short,2023-08-25 17:55,Short,34280,32.5,1114100,-390,-0.04,520,0.05,-487.5,-0.04,114136.9,11.41
8329,Exit short,2023-08-27 22:00,Exit Short Trailing,34401.5,32.4,1112583.6,-2025,-0.18,745.2,0.07,-2025,-0.18,112111.9,11.21
8329,Entry short,2023-08-25 19:50,Short,34339,32.4,1112583.6,-2025,-0.18,745.2,0.07,-2025,-0.18,112111.9,11.21
8330,Exit short,2023-08-27 23:20,Exit Short Trailing,34402,32.3,1111394.55,209.95,0.02,226.1,0.02,0,0.00,112321.85,11.23
8330,Entry short,2023-08-27 23:15,Short,34408.5,32.3,1111394.55,209.95,0.02,226.1,0.02,0,0.00,112321.85,11.23
8331,Exit short,2023-08-28 01:15,Exit Short Trailing,34401,32.3,1110797,-355.3,-0.03,371.45,0.03,-371.45,-0.03,111966.55,11.20
8331,Entry short,2023-08-28 00:05,Short,34390,32.3,1110797,-355.3,-0.03,371.45,0.03,-371.45,-0.03,111966.55,11.20
8332,Exit short,2023-08-29 13:45,Exit Short Trailing,34608.6,32.1,1110310.11,-625.95,-0.06,337.05,0.03,-834.6,-0.08,111340.6,11.13
8332,Entry short,2023-08-29 13:40,Short,34589.1,32.1,1110310.11,-625.95,-0.06,337.05,0.03,-834.6,-0.08,111340.6,11.13
8333,Exit short,2023-08-29 16:30,Exit Short Trailing,34799.4,31.9,1109973.26,-127.6,-0.01,255.2,0.02,-414.7,-0.04,111213,11.12
8333,Entry short,2023-08-29 16:25,Short,34795.4,31.9,1109973.26,-127.6,-0.01,255.2,0.02,-414.7,-0.04,111213,11.12
8334,Exit short,2023-08-29 22:10,Exit Short Trailing,34855,31.8,1108023.3,-365.7,-0.03,63.6,0.01,-381.6,-0.03,110847.3,11.08
8334,Entry short,2023-08-29 22:05,Short,34843.5,31.8,1108023.3,-365.7,-0.03,63.6,0.01,-381.6,-0.03,110847.3,11.08
8335,Exit short,2023-08-30 00:25,Exit Short Trailing,34849,31.8,1108039.2,-159,-0.01,31.8,0.00,-286.2,-0.03,110688.3,11.07
8335,Entry short,2023-08-30 00:20,Short,34844,31.8,1108039.2,-159,-0.01,31.8,0.00,-286.2,-0.03,110688.3,11.07
8336,Exit long,2023-08-30 09:40,Exit Long Trailing,34803,31.9,1109960.5,255.2,0.02,319,0.03,-15.95,0.00,110943.5,11.09
8336,Entry long,2023-08-30 09:35,Long,34795,31.9,1109960.5,255.2,0.02,319,0.03,-15.95,0.00,110943.5,11.09
8337,Exit short,2023-08-31 00:10,Exit Short Trailing,34945.4,31.7,1107785.03,15.85,0.00,427.95,0.04,-206.05,-0.02,110959.35,11.10
8337,Entry short,2023-08-30 22:15,Short,34945.9,31.7,1107785.03,15.85,0.00,427.95,0.04,-206.05,-0.02,110959.35,11.10
8338,Exit long,2023-08-31 17:55,Exit Long Trailing,34821.8,31.8,1107810.24,-477,-0.04,127.2,0.01,-620.1,-0.06,110482.35,11.05
8338,Entry long,2023-08-31 17:50,Long,34836.8,31.8,1107810.24,-477,-0.04,127.2,0.01,-620.1,-0.06,110482.35,11.05
8339,Exit long,2023-08-31 18:50,Exit Long Trailing,34774.4,31.9,1109765.91,-462.55,-0.04,350.9,0.03,-510.4,-0.05,110019.8,11.00
8339,Entry long,2023-08-31 18:45,Long,34788.9,31.9,1109765.91,-462.55,-0.04,350.9,0.03,-510.4,-0.05,110019.8,11.00
8340,Exit long,2023-08-31 19:50,Exit Long Trailing,34760.4,31.9,1109510.71,-653.95,-0.06,366.85,0.03,-653.95,-0.06,109365.85,10.94
8340,Entry long,2023-08-31 19:45,Long,34780.9,31.9,1109510.71,-653.95,-0.06,366.85,0.03,-653.95,-0.06,109365.85,10.94
8341,Exit short,2023-09-01 10:10,Exit Short Trailing,34855.2,31.8,1107854.76,-540.6,-0.05,127.2,0.01,-540.6,-0.05,108825.25,10.88
8341,Entry short,2023-09-01 10:05,Short,34838.2,31.8,1107854.76,-540.6,-0.05,127.2,0.01,-540.6,-0.05,108825.25,10.88
8342,Exit short,2023-09-01 11:15,Exit Short Trailing,34872.2,31.8,1108586.16,-349.8,-0.03,254.4,0.02,-349.8,-0.03,108475.45,10.85
8342,Entry short,2023-09-01 10:50,Short,34861.2,31.8,1108586.16,-349.8,-0.03,254.4,0.02,-349.8,-0.03,108475.45,10.85
8343,Exit short,2023-09-01 11:50,Exit Short Trailing,34872.2,31.7,1105607.24,158.5,0.01,269.45,0.02,-63.4,-0.01,108633.95,10.86
8343,Entry short,2023-09-01 11:45,Short,34877.2,31.7,1105607.24,158.5,0.01,269.45,0.02,-63.4,-0.01,108633.95,10.86
8344,Exit short,2023-09-01 12:40,Exit Short Trailing,34875.2,31.7,1106574.09,1030.25,0.09,1030.25,0.09,-301.15,-0.03,109664.2,10.97
8344,Entry short,2023-09-01 12:35,Short,34907.7,31.7,1106574.09,1030.25,0.09,1030.25,0.09,-301.15,-0.03,109664.2,10.97
8345,Exit short,2023-09-01 14:10,Exit Short Trailing,34955.2,31.8,1108761.06,-2814.3,-0.25,1049.4,0.09,-2814.3,-0.25,106849.9,10.68
8345,Entry short,2023-09-01 13:40,Short,34866.7,31.8,1108761.06,-2814.3,-0.25,1049.4,0.09,-2814.3,-0.25,106849.9,10.68
8346,Exit long,2023-09-04 00:00,Exit Long Trailing,34836.1,31.7,1103876.42,427.95,0.04,427.95,0.04,0,0.00,107277.85,10.73
8346,Entry long,2023-09-03 23:45,Long,34822.6,31.7,1103876.42,427.95,0.04,427.95,0.04,0,0.00,107277.85,10.73
8347,Exit short,2023-09-04 04:55,Exit Short Trailing,34846.6,31.7,1104542.12,-95.1,-0.01,31.7,0.00,-95.1,-0.01,107182.75,10.72
8347,Entry short,2023-09-04 04:35,Short,34843.6,31.7,1104542.12,-95.1,-0.01,31.7,0.00,-95.1,-0.01,107182.75,10.72
8348,Exit short,2023-09-04 05:20,Exit Short Trailing,34857.6,31.7,1104716.47,-269.45,-0.02,31.7,0.00,-301.15,-0.03,106913.3,10.69
8348,Entry short,2023-09-04 05:15,Short,34849.1,31.7,1104716.47,-269.45,-0.02,31.7,0.00,-301.15,-0.03,106913.3,10.69
8349,Exit short,2023-09-04 06:25,Exit Short Trailing,34868.6,31.7,1105287.07,-47.55,0.00,110.95,0.01,-79.25,-0.01,106865.75,10.69
8349,Entry short,2023-09-04 06:20,Short,34867.1,31.7,1105287.07,-47.55,0.00,110.95,0.01,-79.25,-0.01,106865.75,10.69
8350,Exit short,2023-09-04 08:10,Exit Short Trailing,34915.1,31.7,1106253.92,-554.75,-0.05,95.1,0.01,-554.75,-0.05,106311,10.63
8350,Entry short,2023-09-04 07:55,Short,34897.6,31.7,1106253.92,-554.75,-0.05,95.1,0.01,-554.75,-0.05,106311,10.63
8351,Exit short,2023-09-04 10:00,Exit Short Trailing,34911.6,31.6,1103206.56,0,0.00,426.6,0.04,-15.8,0.00,106311,10.63
8351,Entry short,2023-09-04 09:45,Short,34911.6,31.6,1103206.56,0,0.00,426.6,0.04,-15.8,0.00,106311,10.63
8352,Exit long,2023-09-04 16:55,Exit Long Trailing,34789.6,31.8,1106229.78,79.5,0.01,206.7,0.02,-206.7,-0.02,106390.5,10.64
8352,Entry long,2023-09-04 16:50,Long,34787.1,31.8,1106229.78,79.5,0.01,206.7,0.02,-206.7,-0.02,106390.5,10.64
8353,Exit short,2023-09-05 11:00,Exit Short Trailing,34840.1,31.7,1104843.27,412.1,0.04,459.65,0.04,-142.65,-0.01,106802.6,10.68
8353,Entry short,2023-09-05 10:55,Short,34853.1,31.7,1104843.27,412.1,0.04,459.65,0.04,-142.65,-0.01,106802.6,10.68
8354,Exit short,2023-09-05 15:05,Exit Short Trailing,34801.1,31.7,1103385.07,190.2,0.02,2542.34,0.23,-269.45,-0.02,106992.8,10.70
8354,Entry short,2023-09-05 13:40,Short,34807.1,31.7,1103385.07,190.2,0.02,2542.34,0.23,-269.45,-0.02,106992.8,10.70
8355,Exit long,2023-09-05 19:10,Exit Long Trailing,34718.4,31.8,1104363.12,-318,-0.03,47.7,0.00,-365.7,-0.03,106674.8,10.67
8355,Entry long,2023-09-05 19:05,Long,34728.4,31.8,1104363.12,-318,-0.03,47.7,0.00,-365.7,-0.03,106674.8,10.67
8356,Exit long,2023-09-06 00:00,Exit Long Trailing,34656.8,31.9,1105647.62,-95.7,-0.01,175.45,0.02,-175.45,-0.02,106579.1,10.66
8356,Entry long,2023-09-05 23:40,Long,34659.8,31.9,1105647.62,-95.7,-0.01,175.45,0.02,-175.45,-0.02,106579.1,10.66
8357,Exit long,2023-09-06 01:15,Exit Long Trailing,34658.8,31.9,1105982.57,-366.85,-0.03,63.8,0.01,-366.85,-0.03,106212.25,10.62
8357,Entry long,2023-09-06 00:20,Long,34670.3,31.9,1105982.57,-366.85,-0.03,63.8,0.01,-366.85,-0.03,106212.25,10.62
8358,Exit long,2023-09-06 15:20,Exit Long Trailing,34440.4,32.1,1104766.44,770.4,0.07,850.65,0.08,-288.9,-0.03,106982.65,10.70
8358,Entry long,2023-09-06 15:15,Long,34416.4,32.1,1104766.44,770.4,0.07,850.65,0.08,-288.9,-0.03,106982.65,10.70
8359,Exit long,2023-09-06 16:50,Exit Long Trailing,34331.9,32.2,1105744.78,-257.6,-0.02,241.5,0.02,-450.8,-0.04,106725.05,10.67
8359,Entry long,2023-09-06 16:45,Long,34339.9,32.2,1105744.78,-257.6,-0.02,241.5,0.02,-450.8,-0.04,106725.05,10.67
8360,Exit short,2023-09-07 13:40,Exit Short Trailing,34468.7,32,1103353.6,355.2,0.03,995.2,0.09,-1216,-0.11,107080.25,10.71
8360,Entry short,2023-09-07 13:35,Short,34479.8,32,1103353.6,355.2,0.03,995.2,0.09,-1216,-0.11,107080.25,10.71
8361,Exit short,2023-09-07 17:25,Exit Short Trailing,34525.3,32,1105129.6,320,0.03,320,0.03,-272,-0.02,107400.25,10.74
8361,Entry short,2023-09-07 17:20,Short,34535.3,32,1105129.6,320,0.03,320,0.03,-272,-0.02,107400.25,10.74
8362,Exit short,2023-09-07 18:25,Exit Short Trailing,34483.3,32,1104553.6,1088,0.10,1088,0.10,-144,-0.01,108488.25,10.85
8362,Entry short,2023-09-07 18:10,Short,34517.3,32,1104553.6,1088,0.10,1088,0.10,-144,-0.01,108488.25,10.85
8363,Exit short,2023-09-11 08:15,Exit Short Trailing,34657.6,31.9,1106582.29,1004.85,0.09,1004.85,0.09,0,0.00,109493.1,10.95
8363,Entry short,2023-09-11 08:05,Short,34689.1,31.9,1106582.29,1004.85,0.09,1004.85,0.09,0,0.00,109493.1,10.95
8364,Exit short,2023-09-11 09:00,Exit Short Trailing,34641.1,32,1108595.2,80,0.01,512,0.05,-96,-0.01,109573.1,10.96
8364,Entry short,2023-09-11 08:45,Short,34643.6,32,1108595.2,80,0.01,512,0.05,-96,-0.01,109573.1,10.96
8365,Exit short,2023-09-11 19:20,Exit Short Trailing,34664.2,32,1108966.4,-288,-0.03,336,0.03,-288,-0.03,109285.1,10.93
8365,Entry short,2023-09-11 19:15,Short,34655.2,32,1108966.4,-288,-0.03,336,0.03,-288,-0.03,109285.1,10.93
8366,Exit long,2023-09-11 23:50,Exit Long Trailing,34639.9,32,1108364.8,112,0.01,112,0.01,-64,-0.01,109397.1,10.94
8366,Entry long,2023-09-11 23:45,Long,34636.4,32,1108364.8,112,0.01,112,0.01,-64,-0.01,109397.1,10.94
8367,Exit long,2023-09-12 00:10,Exit Long Trailing,34630.4,32,1108284.8,-112,-0.01,144,0.01,-320,-0.03,109285.1,10.93
8367,Entry long,2023-09-12 00:05,Long,34633.9,32,1108284.8,-112,-0.01,144,0.01,-320,-0.03,109285.1,10.93
8368,Exit long,2023-09-12 01:25,Exit Long Trailing,34617.9,32,1108060.8,-288,-0.03,0,0.00,-320,-0.03,108997.1,10.90
8368,Entry long,2023-09-12 01:15,Long,34626.9,32,1108060.8,-288,-0.03,0,0.00,-320,-0.03,108997.1,10.90
8369,Exit long,2023-09-12 08:40,Exit Long Trailing,34603.3,32,1107145.6,160,0.01,368,0.03,0,0.00,109157.1,10.92
8369,Entry long,2023-09-12 08:35,Long,34598.3,32,1107145.6,160,0.01,368,0.03,0,0.00,109157.1,10.92
8370,Exit long,2023-09-12 10:50,Exit Long Trailing,34599.8,32,1107145.6,48,0.00,128,0.01,-112,-0.01,109205.1,10.92
8370,Entry long,2023-09-12 10:45,Long,34598.3,32,1107145.6,48,0.00,128,0.01,-112,-0.01,109205.1,10.92
8371,Exit short,2023-09-12 17:30,Exit Short Trailing,34848.9,31.8,1108242.72,47.7,0.00,461.1,0.04,-127.2,-0.01,109252.8,10.93
8371,Entry short,2023-09-12 17:25,Short,34850.4,31.8,1108242.72,47.7,0.00,461.1,0.04,-127.2,-0.01,109252.8,10.93
8372,Exit long,2023-09-13 04:20,Exit Long Trailing,34601.2,32,1106822.4,416,0.04,416,0.04,0,0.00,109668.8,10.97
8372,Entry long,2023-09-13 04:15,Long,34588.2,32,1106822.4,416,0.04,416,0.04,0,0.00,109668.8,10.97
8373,Exit short,2023-09-14 05:40,Exit Short Trailing,34631.7,32,1108710.4,496,0.04,496,0.04,0,0.00,110164.8,11.02
8373,Entry short,2023-09-14 05:35,Short,34647.2,32,1108710.4,496,0.04,496,0.04,0,0.00,110164.8,11.02
8374,Exit long,2023-09-14 10:00,Exit Long Trailing,34661.2,32,1107638.4,1520,0.14,1520,0.14,-592,-0.05,111684.8,11.17
8374,Entry long,2023-09-14 08:40,Long,34613.7,32,1107638.4,1520,0.14,1520,0.14,-592,-0.05,111684.8,11.17
8375,Exit short,2023-09-14 12:00,Exit Short Trailing,34659.7,32,1108710.4,-400,-0.04,192,0.02,-400,-0.04,111284.8,11.13
8375,Entry short,2023-09-14 11:55,Short,34647.2,32,1108710.4,-400,-0.04,192,0.02,-400,-0.04,111284.8,11.13
8376,Exit short,2023-09-14 13:00,Exit Short Trailing,34729.2,32,1111158.4,-176,-0.02,352,0.03,-208,-0.02,111108.8,11.11
8376,Entry short,2023-09-14 12:55,Short,34723.7,32,1111158.4,-176,-0.02,352,0.03,-208,-0.02,111108.8,11.11
8377,Exit short,2023-09-14 13:50,Exit Short Trailing,34758.2,32,1110838.4,-1424,-0.13,1088,0.10,-1424,-0.13,109684.8,10.97
8377,Entry short,2023-09-14 13:35,Short,34713.7,32,1110838.4,-1424,-0.13,1088,0.10,-1424,-0.13,109684.8,10.97
8378,Exit short,2023-09-14 16:00,Exit Short Trailing,34833.9,31.8,1107829.32,111.3,0.01,190.8,0.02,-95.4,-0.01,109796.1,10.98
8378,Entry short,2023-09-14 15:55,Short,34837.4,31.8,1107829.32,111.3,0.01,190.8,0.02,-95.4,-0.01,109796.1,10.98
8379,Exit short,2023-09-14 18:35,Exit Short Trailing,34915.9,31.7,1106421.93,-412.1,-0.04,332.85,0.03,-412.1,-0.04,109384,10.94
8379,Entry short,2023-09-14 17:50,Short,34902.9,31.7,1106421.93,-412.1,-0.04,332.85,0.03,-412.1,-0.04,109384,10.94
8380,Exit long,2023-09-15 14:55,Exit Long Trailing,34745.5,31.8,1106624.1,-1717.2,-0.16,0,0.00,-2082.9,-0.19,107666.8,10.77
8380,Entry long,2023-09-15 14:50,Long,34799.5,31.8,1106624.1,-1717.2,-0.16,0,0.00,-2082.9,-0.19,107666.8,10.77
8381,Exit long,2023-09-15 16:35,Exit Long Trailing,34725,31.9,1107217.1,510.4,0.05,590.15,0.05,-159.5,-0.01,108177.2,10.82
8381,Entry long,2023-09-15 16:30,Long,34709,31.9,1107217.1,510.4,0.05,590.15,0.05,-159.5,-0.01,108177.2,10.82
8382,Exit long,2023-09-15 17:10,Exit Long Trailing,34671.3,31.9,1106572.72,-558.25,-0.05,15.95,0.00,-653.95,-0.06,107618.95,10.76
8382,Entry long,2023-09-15 17:05,Long,34688.8,31.9,1106572.72,-558.25,-0.05,15.95,0.00,-653.95,-0.06,107618.95,10.76
8383,Exit long,2023-09-15 19:45,Exit Long Trailing,34595.3,32,1107225.6,-176,-0.02,448,0.04,-176,-0.02,107442.95,10.74
8383,Entry long,2023-09-15 19:40,Long,34600.8,32,1107225.6,-176,-0.02,448,0.04,-176,-0.02,107442.95,10.74
8384,Exit long,2023-09-18 22:05,Exit Long Trailing,34639.5,31.9,1104744.85,255.2,0.02,271.15,0.02,-31.9,0.00,107698.15,10.77
8384,Entry long,2023-09-18 22:00,Long,34631.5,31.9,1104744.85,255.2,0.02,271.15,0.02,-31.9,0.00,107698.15,10.77
8385,Exit long,2023-09-19 07:20,Exit Long Trailing,34645.9,31.9,1104550.26,653.95,0.06,653.95,0.06,-79.75,-0.01,108352.1,10.84
8385,Entry long,2023-09-19 07:15,Long,34625.4,31.9,1104550.26,653.95,0.06,653.95,0.06,-79.75,-0.01,108352.1,10.84
8386,Exit short,2023-09-19 09:25,Exit Short Trailing,34662.9,31.9,1105587.01,-159.5,-0.01,127.6,0.01,-159.5,-0.01,108192.6,10.82
8386,Entry short,2023-09-19 09:20,Short,34657.9,31.9,1105587.01,-159.5,-0.01,127.6,0.01,-159.5,-0.01,108192.6,10.82
8387,Exit short,2023-09-19 09:35,Exit Short Trailing,34678.9,31.9,1106256.91,0,0.00,111.65,0.01,-63.8,-0.01,108192.6,10.82
8387,Entry short,2023-09-19 09:30,Short,34678.9,31.9,1106256.91,0,0.00,111.65,0.01,-63.8,-0.01,108192.6,10.82
8388,Exit long,2023-09-19 14:10,Exit Long Trailing,34459.8,32.1,1106608.98,-449.4,-0.04,353.1,0.03,-625.95,-0.06,107743.2,10.77
8388,Entry long,2023-09-19 14:05,Long,34473.8,32.1,1106608.98,-449.4,-0.04,353.1,0.03,-625.95,-0.06,107743.2,10.77
8389,Exit long,2023-09-19 14:45,Exit Long Trailing,34393.8,32.2,1107432.06,48.3,0.00,499.1,0.05,-434.7,-0.04,107791.5,10.78
8389,Entry long,2023-09-19 14:40,Long,34392.3,32.2,1107432.06,48.3,0.00,499.1,0.05,-434.7,-0.04,107791.5,10.78
8390,Exit long,2023-09-19 15:40,Exit Long Trailing,34361.8,32.2,1107480.36,-1030.4,-0.09,96.6,0.01,-1030.4,-0.09,106761.1,10.68
8390,Entry long,2023-09-19 15:15,Long,34393.8,32.2,1107480.36,-1030.4,-0.09,96.6,0.01,-1030.4,-0.09,106761.1,10.68
8391,Exit long,2023-09-19 18:35,Exit Long Trailing,34521.3,32.1,1105886.73,2247,0.20,2247,0.20,-433.35,-0.04,109008.1,10.90
8391,Entry long,2023-09-19 17:50,Long,34451.3,32.1,1105886.73,2247,0.20,2247,0.20,-433.35,-0.04,109008.1,10.90
8392,Exit short,2023-09-20 07:10,Exit Short Trailing,34527.6,32.1,1108319.91,-16.05,0.00,64.2,0.01,-353.1,-0.03,108992.05,10.90
8392,Entry short,2023-09-20 07:05,Short,34527.1,32.1,1108319.91,-16.05,0.00,64.2,0.01,-353.1,-0.03,108992.05,10.90
8393,Exit short,2023-09-20 08:25,Exit Short Trailing,34553.1,32.1,1108817.46,-337.05,-0.03,0,0.00,-497.55,-0.04,108655,10.87
8393,Entry short,2023-09-20 08:20,Short,34542.6,32.1,1108817.46,-337.05,-0.03,0,0.00,-497.55,-0.04,108655,10.87
8394,Exit short,2023-09-20 11:55,Exit Short Trailing,34606.1,32,1107507.2,112,0.01,256,0.02,-176,-0.02,108767,10.88
8394,Entry short,2023-09-20 11:40,Short,34609.6,32,1107507.2,112,0.01,256,0.02,-176,-0.02,108767,10.88
8395,Exit short,2023-09-20 13:45,Exit Short Trailing,34636.6,32,1107827.2,-544,-0.05,1488,0.13,-544,-0.05,108223,10.82
8395,Entry short,2023-09-20 13:30,Short,34619.6,32,1107827.2,-544,-0.05,1488,0.13,-544,-0.05,108223,10.82
8396,Exit short,2023-09-20 16:45,Exit Short Trailing,34735.2,31.9,1107957.18,-95.7,-0.01,255.2,0.02,-95.7,-0.01,108127.3,10.81
8396,Entry short,2023-09-20 16:30,Short,34732.2,31.9,1107957.18,-95.7,-0.01,255.2,0.02,-95.7,-0.01,108127.3,10.81
8397,Exit short,2023-09-20 18:30,Exit Short Trailing,34718,32,1107744,-3232,-0.29,1312,0.12,-3232,-0.29,104895.3,10.49
8397,Entry short,2023-09-20 18:05,Short,34617,32,1107744,-3232,-0.29,1312,0.12,-3232,-0.29,104895.3,10.49
8398,Exit long,2023-09-20 23:15,Exit Long Trailing,34422.1,32.1,1104644.46,304.95,0.03,304.95,0.03,-64.2,-0.01,105200.25,10.52
8398,Entry long,2023-09-20 23:05,Long,34412.6,32.1,1104644.46,304.95,0.03,304.95,0.03,-64.2,-0.01,105200.25,10.52
8399,Exit long,2023-09-21 00:30,Exit Long Trailing,34418.1,32,1101827.2,-448,-0.04,256,0.02,-448,-0.04,104752.25,10.48
8399,Entry long,2023-09-21 00:15,Long,34432.1,32,1101827.2,-448,-0.04,256,0.02,-448,-0.04,104752.25,10.48
8400,Exit long,2023-09-21 01:40,Exit Long Trailing,34383.6,32.1,1103970.36,-256.8,-0.02,0,0.00,-353.1,-0.03,104495.45,10.45
8400,Entry long,2023-09-21 01:35,Long,34391.6,32.1,1103970.36,-256.8,-0.02,0,0.00,-353.1,-0.03,104495.45,10.45
8401,Exit long,2023-09-21 05:10,Exit Long Trailing,34369.6,32.1,1103087.61,176.55,0.02,176.55,0.02,-176.55,-0.02,104672,10.47
8401,Entry long,2023-09-21 05:05,Long,34364.1,32.1,1103087.61,176.55,0.02,176.55,0.02,-176.55,-0.02,104672,10.47
8402,Exit long,2023-09-21 20:50,Exit Long Trailing,34033.2,32.4,1102578.48,97.2,0.01,226.8,0.02,0,0.00,104769.2,10.48
8402,Entry long,2023-09-21 20:45,Long,34030.2,32.4,1102578.48,97.2,0.01,226.8,0.02,0,0.00,104769.2,10.48
8403,Exit long,2023-09-21 23:10,Exit Long Trailing,34061.9,32.4,1103654.16,-48.6,0.00,226.8,0.02,-64.8,-0.01,104720.6,10.47
8403,Entry long,2023-09-21 23:05,Long,34063.4,32.4,1103654.16,-48.6,0.00,226.8,0.02,-64.8,-0.01,104720.6,10.47
8404,Exit long,2023-09-21 23:50,Exit Long Trailing,34064.9,32.4,1103913.36,-210.6,-0.02,81,0.01,-210.6,-0.02,104510,10.45
8404,Entry long,2023-09-21 23:40,Long,34071.4,32.4,1103913.36,-210.6,-0.02,81,0.01,-210.6,-0.02,104510,10.45
8405,Exit long,2023-09-22 13:35,Exit Long Trailing,34035.9,32.4,1103880.96,-1117.8,-0.10,1117.8,0.10,-1571.4,-0.14,103392.2,10.34
8405,Entry long,2023-09-22 13:30,Long,34070.4,32.4,1103880.96,-1117.8,-0.10,1117.8,0.10,-1571.4,-0.14,103392.2,10.34
8406,Exit long,2023-09-22 19:30,Exit Long Trailing,34075.7,32.3,1100112.16,532.95,0.05,2955.45,0.27,-242.25,-0.02,103925.15,10.39
8406,Entry long,2023-09-22 19:05,Long,34059.2,32.3,1100112.16,532.95,0.05,2955.45,0.27,-242.25,-0.02,103925.15,10.39
8407,Exit long,2023-09-25 10:35,Exit Long Trailing,33957.9,32.4,1100608.56,-372.6,-0.03,388.8,0.04,-583.2,-0.05,103552.55,10.36
8407,Entry long,2023-09-25 10:00,Long,33969.4,32.4,1100608.56,-372.6,-0.03,388.8,0.04,-583.2,-0.05,103552.55,10.36
8408,Exit long,2023-09-25 12:30,Exit Long Trailing,33897.4,32.5,1101080.5,585,0.05,617.5,0.06,-195,-0.02,104137.55,10.41
8408,Entry long,2023-09-25 12:25,Long,33879.4,32.5,1101080.5,585,0.05,617.5,0.06,-195,-0.02,104137.55,10.41
8409,Exit long,2023-09-25 17:25,Exit Long Trailing,33912.7,32.6,1103930.54,1623.48,0.15,4153.24,0.38,-456.4,-0.04,105761.03,10.58
8409,Entry long,2023-09-25 15:10,Long,33862.9,32.6,1103930.54,1623.48,0.15,4153.24,0.38,-456.4,-0.04,105761.03,10.58
8410,Exit short,2023-09-25 23:55,Exit Short Trailing,33992.6,32.5,1105198.25,438.75,0.04,438.75,0.04,-97.5,-0.01,106199.78,10.62
8410,Entry short,2023-09-25 22:50,Short,34006.1,32.5,1105198.25,438.75,0.04,438.75,0.04,-97.5,-0.01,106199.78,10.62
8411,Exit long,2023-09-26 05:05,Exit Long Trailing,33908.1,32.6,1105322.56,81.5,0.01,521.6,0.05,-114.1,-0.01,106281.28,10.63
8411,Entry long,2023-09-26 03:45,Long,33905.6,32.6,1105322.56,81.5,0.01,521.6,0.05,-114.1,-0.01,106281.28,10.63
8412,Exit long,2023-09-26 08:15,Exit Long Trailing,33901.6,32.7,1105949.97,2632.35,0.24,2632.35,0.24,-49.05,0.00,108913.63,10.89
8412,Entry long,2023-09-26 07:40,Long,33821.1,32.7,1105949.97,2632.35,0.24,2632.35,0.24,-49.05,0.00,108913.63,10.89
8413,Exit long,2023-09-26 17:05,Exit Long Trailing,33700.2,32.8,1105825.76,-459.2,-0.04,980.72,0.09,-574,-0.05,108454.43,10.85
8413,Entry long,2023-09-26 16:10,Long,33714.2,32.8,1105825.76,-459.2,-0.04,980.72,0.09,-574,-0.05,108454.43,10.85
8414,Exit long,2023-09-26 17:25,Exit Long Trailing,33698.6,32.8,1105543.68,-229.6,-0.02,295.2,0.03,-262.4,-0.02,108224.83,10.82
